Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.8991351588255,28.4192806106129,24.3626446890131,22.6194775165319,20.624916162211,20.174250704896,20.188635370966,20.4843982208576,21.3904480368657,22.4192942002286,19.2659699620243,18.4842699258676,18.6853939276571,19.4939761609452,19.9014614131792,20.5789833007379,21.8459878355521,24.322982844202,..
United States,USA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.8090492019168,72.4198294636204,72.6898605797924,72.8184193038851,74.0174745738702,74.8637351831458,74.6040475103544,74.1637695179811,74.0256951405827,73.7013894817179,73.9220562298729,74.6195153820665,76.514323590297,76.2771861278755,75.9014773523032,76.1638107920711,75.6476660748857,75.580105062784,76.3690739266245,76.987521420599,76.5036033516448,76.2769100268409,76.6113712908395,76.9867058496213,76.2563816410471,..,..,..,..
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1249575782258,35.7194914567981,38.9027217309178,39.7713646174754,37.9574930399946,37.4798526364264,37.1141649048626,39.7351730277067,41.5646102781275,37.4523070661851,34.7420513269686,33.578511053316,32.3645609231371,32.8732884155618,33.3733493397359,31.9022435371021,32.3055852485302,28.9426798550101,27.6396049419236,30.6528466741332,29.58158601954,31.2594240378587,32.7232822349357,32.5056266837961,31.4795879134441,27.8824106473305,26.5896908592427,26.2744881224326,25.1945125302504,24.5682804386984,26.5326691193891,23.962990054778,21.2498856848723,19.2285186084752,19.384707585823,19.49813596726,19.2192456606094,17.7815242281084,17.0254631760262,15.921591740544,14.5272519499825,13.8221069560341,13.1294938258189,12.1757600914927,12.7288429360401,11.4828123533826,10.4758623658001,10.0934194559262,10.0099770734138,9.47299581661597,9.16649906130733,9.0338458593332,8.96505673533992,8.78442131602471,8.48242940933654,8.22401359479525,7.90065017505416,7.32839239286042,6.91714289236836,7.00621575788341,7.54018198521241,7.08935251618004,7.14788692830171,6.88951941080068,6.7975741844132,6.65869070601804
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.2951197990905,31.8649283342781,31.2440971924101,33.0002398273243,35.2617641067427,35.0276306700437,37.8118393234672,33.8266384778013,31.05184846057,35.3563616014651,40.2075851799947,41.8522431729519,42.6990025425386,42.7551981453307,42.3628274839348,45.2879151200604,44.9625868519508,46.6240707747128,47.6311717596613,46.8769989847098,47.9727856278695,45.8879142657795,44.5356524686084,44.1437523298798,42.8491719516209,42.6328942507048,43.4347042423426,43.241959925714,43.4500850326178,42.4213011853574,40.9532139003469,41.3647026718439,42.9556871107431,45.9877158881844,45.9507266148475,46.5158329099716,46.8452924072089,46.7996577986912,45.4411323152105,44.9555391671381,45.0738315177586,44.276543602601,43.8758028122184,44.9827621327146,45.2328326582556,46.3816216984585,46.8865028592172,46.1852362301075,46.2364191302482,45.1788587231356,45.7066207106778,45.8002054108107,44.6820698165478,43.3938707801605,42.2827157791092,40.0475902161032,38.811156093921,39.129944350895,38.9777001747097,37.7642333162735,36.9115624066306,38.0924722040717,37.8945266620066,36.7725030223561,36.3710179811644,35.6416587106792
China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.5101594673259,31.6564574964127,31.9945213596647,31.9005932714931,31.6169791482305,31.0611528606438,31.0748956423241,31.5623565182378,31.0143036500115,30.1275021518721,29.8300397890826,28.3889960582852,27.5237594259275,27.5998559245177,27.34341880328,26.2594662949297,25.5809804288007,26.621932558827,25.9806695043084,25.0144267929987,24.8415841892631,24.7344421687689
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2374939097036,29.4319344493349,31.9775769727453,32.1501169663397,30.5004796644425,30.8618085179503,31.5855813292794,29.7037271802947,30.4312672747562,30.2545232296357,30.9118639785891,31.5481478595353,30.8186302968419,31.2766154241293,30.2190732796596,27.7650612563156,26.5682136542881,26.2777380479223,..
China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,32.5799226226838,32.4155802089238,29.8445951747231,27.2283955552003,26.7807428532627,27.4925166935298,25.0739957716702,26.4326249026371,27.3835412613025,27.1913313323498,25.0503634930367,24.5692457737321,24.9364365343243,24.3715134391074,24.2638231763294,22.8131261702198,22.7351683591662,24.4363211894084,24.7286148501954,22.470296065446,22.4470700872555,22.8527514308249,22.7394308641058,23.3501864898467,25.6719324227963,29.4847464320583,29.9753732491919,30.4835152220792,31.355876473064,33.0104590354445,32.5141726953505,34.6723513766996,35.7944137516669,34.7839317470554,34.6646282811662,33.9860566363987,33.9354609988007,35.4188843876597,37.5334686637807,39.1228171930281,40.398939477991,41.9013296504106,42.9947150275034,42.8414813603076,42.0383247680055,42.1355659992365,42.6376503739806,43.7213258311976,43.7535960098397,45.3481536809041,45.126871988843,45.1659405665759,46.3528742639869,47.8217057140074,49.2348611102851,51.72839163487,53.2881936644189,53.541663396795,54.1051640361573,55.2295599322538,55.5482556415912,54.8181795722183,54.9575804271762,56.3379775668432,56.831400416389,57.6996434500205
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6020942408377,15.4610369450481,13.7718984626385,7.2633640189374,7.55720377820535,6.10956103151862,6.69223108273929,6.54937524189732,5.86976214443115,5.10339314799118,6.58064760911948,5.75171562849956,5.87572156767964,5.56571375282766,5.50294605214831,4.90444194797732,4.25591600597494,3.86131247123383,3.7789017062609,3.75334118813491,4.08444869718417,3.34389824902191,3.1507257212962,2.92603087775353,2.99360048776678,3.36060548804252,3.87310448732299,3.84021728459951,3.55363208990976,3.3942533806976,3.53030291392166,4.00635163401546,3.67156378990517,3.41890901633034,3.01939316812813,2.90575318707269,3.05735752541339
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.5968586387435,45.0035703197765,45.8648552020021,42.2502714360863,40.5255052183546,41.2152926729431,34.5391926383218,35.3467042522777,34.6892270441073,33.9440292391723,33.4962012517122,33.91897031752,31.8373541233321,29.0563928119662,28.6531349946058,31.7022224269588,32.6292320732921,31.7802605873621,31.2220408019737,30.7868817007532,29.3269390255444,29.999588218512,29.4135888378747,29.102868072666,28.1912891799352,27.9315270606099,29.7940599874349,29.1739050669208,30.6732968853437,32.5542980530841,32.1504958365379,29.7171245814295,31.7859991548592,32.1981219809717,30.7976211679525,31.3886729791556,29.673447748303
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1934447901759,14.3673346864676,15.2165071849086,15.6802236675119,15.2912276564636,15.1146322628327,14.9331548589743,12.8979714243795,12.8154704732559,11.4709337154407,11.4152854387593,11.0573063367208,11.3355804143996,12.3830188656764,11.700279102879,12.3127721301087,12.8198832505149,12.9692072844848,13.4028136833178,13.1326683991037,13.1487193587336,12.9579365446141,13.264172378933,13.6558110636678
Russian Federation,RUS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.79937060459154,8.05280369528762,4.43722963576212,6.5720709293396,7.52237852737869,-2.1222388733612,-14.6159124830763,8.60857223239167,8.59058248585714,5.18473218298161,1.40535643467847,0.761974100205506,-0.915451791661042,1.08646645443149,4.38600666508387,3.96223819301366,2.86758456514571,0.140978219897221,5.84316921657597,-2.02037507170134,7.57083914877174,8.67001486318699,3.92598973217663
Russian Federation,RUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.19003040640838,6.97848830225968,9.68372100443805,9.42324237619253,8.42178106569456,9.08148979631111,10.6336135964435,12.1254086015011,15.992066533226,15.7901190501232,12.3246991949294,11.3552822642706,12.9053155381414,9.19363897787208,9.72984772707015,..,..,..,..
Russian Federation,RUS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.5933682373473,32.6120769947221,36.7093314265284,48.725712256707,42.8464496530815,44.8326084322554,52.2288034605835,49.4166548670001,50.5952152260349,51.8249193895855,49.8897679326535,49.7177094379727,51.4659539559897,53.8437413886709,53.8174550832199,50.6582705909717,48.8060444911754,49.721475563319,50.6730476139936,50.6956877769402,53.766526695736,53.1202122391884,53.7975831653192,54.5096468238003,56.121604545822,55.6848306883462,56.1424909685464,57.012325152629,56.0327684706108,53.428805517337,54.1729442140787,56.3729429025777,54.205491260364,55.0801008273453,57.4391322777167,57.7050892731262,58.8772323584113
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.7413351234112,41.0924821982676,39.0659687962891,39.825351677532,41.3437167110651,39.3846972550148,40.3516512369392,42.7515580248472,42.0860273767475,41.5849235838776,40.2896134622547,38.6333911913009,38.6268263019613,41.6038246201552,38.8780587034235,35.9969148408834,34.3120367117561,35.777144264307,34.2739627109778,32.8255300200485,34.4088678062413,33.2976974188253,32.3267496865056,32.6065348775622,31.3805304117853,29.7181383564993,28.6411462697276,27.9723784011745,28.7698223693608,27.8396057996888,27.5848881365411,27.6627054102247,26.8969194477949,27.0545587671255,26.519937575032,24.4575477898552,25.199306058679,24.248674505748,24.180451549085,22.9725618865025,21.6110620465121,21.6188848861438,19.5345432709546,19.5919979784251,17.8146906487994,17.6202069548839,16.8094420944381,16.7501197597569,16.7909423598037,16.7442701563161,17.0265090136912,17.191973558015,16.8453770661356,17.1484235433697,16.7919345145039,16.1745081068401,16.3638005616331,16.5583314049368,16.031630686449,16.7555683032837,18.6685376603727,17.3725615260314,18.2106659929942,17.6565389328245,17.5735799524173,16.2342483910129
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.8343434545716,21.4348439741111,22.0526001363748,21.8794758332279,20.9552885443107,21.6551050738054,21.3866171713485,20.089442878816,20.6271156642435,21.4174846344817,21.7293092919549,22.3920079066295,22.4080025875816,21.3482302903111,22.6756933966727,23.201252076254,24.480523415356,24.4002625422792,25.3244196137718,25.9922062250303,25.3362458953649,26.1029192063254,26.149804786646,26.2988432863343,26.7391386534274,26.6290712211673,26.7308358205169,26.6992365167194,26.7115838158166,27.5509934814251,27.4536954957201,26.4417201769254,26.7927432696344,26.7815542820739,27.6282012473106,28.5998094242024,27.9122703698412,27.8370307633106,27.3030378517565,26.5192933488596,27.3258283775917,26.4877773440307,27.6606541607882,27.4741071211988,29.219106305293,29.5337641914637,30.9272399435883,30.9032382510869,31.1367192409548,31.1213721116744,30.7250782285817,30.1616797630407,29.3985276965289,28.4048995600246,27.6564012026443,27.34739147794,26.6189999399789,26.5000166464804,26.4120919013735,24.5914753075066,25.1229058078344,26.466523606501,25.6040259797277,25.5525555206094,25.1722625905927,25.2049600095376
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.7501180851245,15.3538364833701,15.8632981306598,15.7523883535285,14.8507399615767,15.0109077671991,14.5039929678896,13.2318612541203,13.5227880138949,14.146471583296,14.4565450929442,14.9822867425754,15.102549377401,15.0152853129175,16.3459133787071,15.8384866597931,16.2658888327907,16.0808689293586,17.0964405197176,17.852034489291,16.7523757975509,16.7704437520438,16.3699959373704,16.6644546925096,16.7078036003209,16.4180128626663,16.2215838096135,16.2095493538891,16.1015348492608,16.9028458965669,16.597596442222,15.6762601605127,15.8007998170807,15.9157121078439,16.764138131312,17.8658505968554,17.5963408006414,16.5185785304333,15.7193160164939,15.1805367132738,15.9270230184323,15.3070212831531,15.5587017262956,15.587386648646,15.8272457405027,15.9730170446131,17.3036533311925,16.8645677754068,17.0986741489578,17.1435776672846,17.0299342498624,16.1393374446289,15.8169230071066,15.253022692586,15.0655701107589,15.5838545863713,15.1622371332529,15.0182387501718,14.8815306673017,13.4558075633394,14.1204853576923,14.3770288531286,13.3327202623974,13.312843875072,13.1392199491326,13.4710550684648
India,IND,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,8.53950518754971,7.27941176470605,9.45853324194694,6.91475087217069,0.928714859437662,0.787532123021066,0.386576739594702,5.53871364195089,10.7289806692025,2.34873448783533,3.2675709001238,3.92039800994965,4.44912549470233,2.91511336551969,2.10807600950145,8.76999127653369,6.22360049189992,12.3521417425882,-3.22118184669206,0.19442644199647,8.16962717979047,3.28815277059931,10.231988697375,4.20797101279294,3.18748976411941,5.49423951206924,5.60002171844125,8.49631239760814,8.83941725273279,4.77354551402671,-2.39846380026454,3.09018346594969,8.59134107361692,10.8211832437122,15.4614629260307,9.50127677889139,0.0511869090425989,3.1318435932713,5.39377451575692,7.29909784901113,2.27032519378486,6.86676360765024,6.33661032255091,7.38325331065973,9.34908869114692,17.7877923179772,6.98058873129321,4.66361548239502,10.9676297788235,7.69510646435864,3.12505623900019,5.45308330686353,4.96584743956596,7.89566976629774,13.0593935813959,7.9268214208404,7.52706360291219,5.41155688503716,-2.97496294208385,3.07361099351033,9.95521967174959,-1.74419656345441,12.7070256487047,9.28903365598556,11.5318729245421
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.56909614274288,7.73016032755592,7.87117262454535,7.70439427946636,8.87350364988968,9.22122174793918,8.02476917234515,7.66325704378624,7.36208114076572,9.04145168835151,10.2237396907979,11.0325638466576,10.2125596625118,12.6822794807287,14.9343472986716,18.5723946411049,..
India,IND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,38.7824617546992,38.3258751959846,39.9358449722433,38.0951802993762,36.340821458647,37.4507381940725,36.4597966556112,34.6095555073409,35.054131363846,34.3058526097493,35.0468708624974,35.8036490825433,35.5216549188878,32.947705615035,33.6105959521083,35.1392413952858,35.8037232155147,34.6614496116454,34.9393647294725,35.5214147292532,33.8072587357083,33.8716186357614,34.8968372777428,34.5216006305407,35.4208160849618,36.1149997720489,36.9884678356446,37.4522794922894,36.7964455054322,37.2293979795496,37.0447851946481,37.7856900237179,37.9125681820607,38.4906849170226,37.4963023409284,37.8496681189619,37.709329473598,39.0795515246162,40.1325687271653,41.9657377868543,42.7329266435537,43.8089612621243,44.7288275521667,44.7046456542143,44.1148589722471,44.4429329227804,44.043235711462,44.0081579238245,45.8825499068249,45.9848828116978,45.0337495625601,45.4421452512796,46.3011472980511,46.6987147692338,47.8224137556558,47.7837481204463,47.7494012900074,47.6708899682407,48.4315663156522,50.0849578546822,47.9326881092162,47.8472234596709,47.1727519374304,47.5864648020094,47.9706270733631,49.337715077834
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.17863301808926,3.23538616255156,3.11425048353394,2.99504807113879,2.98808942565623,2.97421286113196,2.97232514692978,2.85874715868517,2.76539863771239,2.71812731131433,2.55763392992713,2.4818910807856,2.36532442144257,2.35238168739719,2.34229627595505,2.03006110909468,1.94158568418969,1.89414967924379,1.87300893559166,1.80208177882956,1.76928173132246,1.84910093882918,1.90886941227517,2.05779366637333,1.90848213125891,1.99152552817849,1.84915248302101,1.89343264776643,1.85755612561626,1.81866879873849,1.9280162015612,1.83339290794707,1.89037175125669,1.8596431753596,2.00789616423237,2.06549575303668
